Customer ID,segment,clv,clv_tier,churn_probability,churn_risk,action,channel,offer,priority,recommended_contact_days
18111,Lost Customers,0.0,Low,0.7502791494680405,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18113,Lost Customers,0.0,Low,0.744327144682626,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18114,Lost Customers,0.0,Low,0.7790782023161789,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18119,Lost Customers,0.0,Low,0.7436210850714666,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18120,Lost Customers,0.0,Low,0.7833365883868946,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18124,Lost Customers,0.0,Low,0.7845361113051105,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18126,Lost Customers,0.0,Low,0.6847517356777929,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18128,Lost Customers,0.0,Low,0.7884153228138068,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18129,Lost Customers,0.0,Low,0.7818491512305906,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18131,Lost Customers,0.0,Low,0.7841238513948104,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18132,Lost Customers,0.0,Low,0.6426113889255812,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18133,Lost Customers,0.0,Low,0.6283998776786749,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18137,General Customers,0.0,Low,0.7855766897514491,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18138,Lost Customers,0.0,Low,0.7454497621252744,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18148,Lost Customers,0.0,Low,0.7785137775692677,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18152,Lost Customers,0.0,Low,0.7714289405750897,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18153,Lost Customers,0.0,Low,0.7850132143279658,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18157,Lost Customers,0.0,Low,0.7855714664516139,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18162,Lost Customers,0.0,Low,0.7924295074933818,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18163,Lost Customers,0.0,Low,0.6557326826414713,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18164,Lost Customers,0.0,Low,0.7832097495515009,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18165,Lost Customers,0.0,Low,0.7644091207720387,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18166,Lost Customers,0.0,Low,0.7804256082122523,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18169,Lost Customers,0.0,Low,0.7838479853480435,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18175,Lost Customers,0.0,Low,0.7879971311326954,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18182,Lost Customers,0.0,Low,0.7868938180532304,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18185,Lost Customers,0.0,Low,0.7674069351318319,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18186,Lost Customers,0.0,Low,0.7778585157809884,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18187,Lost Customers,0.0,Low,0.6509058321223572,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18192,Lost Customers,0.0,Low,0.5657898645409372,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18195,Lost Customers,0.0,Low,0.783227409536839,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18197,Lost Customers,0.0,Low,0.7863047899803959,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18199,Lost Customers,0.0,Low,0.7631629096386366,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18200,Lost Customers,0.0,Low,0.7532939964337,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18201,Lost Customers,0.0,Low,0.6038191647597727,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18206,Lost Customers,0.0,Low,0.7755151503415518,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18208,Lost Customers,0.0,Low,0.7819954759548443,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18209,Lost Customers,0.0,Low,0.7798894782018074,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18213,Lost Customers,0.0,Low,0.7719333761608285,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18224,Lost Customers,0.0,Low,0.776793068702703,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18234,Lost Customers,0.0,Low,0.7875992036879756,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18238,Lost Customers,0.0,Low,0.7713054784197713,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18240,Lost Customers,0.0,Low,0.6464984226101956,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18249,Lost Customers,0.0,Low,0.7971843116318772,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18250,Lost Customers,0.0,Low,0.7454337391288781,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18253,Lost Customers,0.0,Low,0.7827456622364357,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18254,Lost Customers,0.0,Low,0.7720461556969331,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18256,Lost Customers,0.0,Low,0.7628735039371528,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18264,Lost Customers,0.0,Low,0.5177164190575899,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18266,Lost Customers,0.0,Low,0.7739816659343504,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18267,Lost Customers,0.0,Low,0.7796375437942105,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18269,Lost Customers,0.0,Low,0.7719945066222375,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18274,Lost Customers,0.0,Low,0.7842279681593806,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18279,Lost Customers,0.0,Low,0.7869722776830904,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
18285,Lost Customers,0.0,Low,0.7773109546240272,High,Low-cost automated reactivation,Email,Single automated discount email (budget-capped),4,30
15749,Noise / Uncategorised,23701.447197416266,High,0.37514897229071414,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,19
12471,General Customers,16426.703455554918,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,6
17677,General Customers,15359.226229128992,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,8
15856,General Customers,13892.318840230764,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,8
16779,General Customers,13499.77667523752,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,8
13868,Noise / Uncategorised,13166.894046045887,High,0.2925219337308596,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,9
17428,General Customers,12926.904695506053,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,10
15513,General Customers,11814.792025132614,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
12621,General Customers,11361.572064438617,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
18139,Noise / Uncategorised,10857.13046925575,High,0.42850336562535307,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,30
17865,General Customers,10817.656231426787,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,9
14895,General Customers,10065.252422514961,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
12682,General Customers,9932.948286339097,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,8
17920,General Customers,9900.701221276428,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,8
13001,General Customers,9834.047809573804,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
15498,General Customers,9771.473654221954,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,10
12540,General Customers,9305.910142829764,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
13319,General Customers,9108.563379425621,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,8
15615,General Customers,8758.816958631165,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,9
17139,General Customers,8584.25680563658,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
17706,General Customers,8392.494071664405,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
12762,Noise / Uncategorised,8056.9910889500425,High,0.33966936473842735,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,5
16843,General Customers,8030.1939981208325,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
14194,General Customers,8014.911504846245,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
16746,General Customers,7485.811738081551,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,10
12647,General Customers,7376.416435796158,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
17416,General Customers,7303.578291175445,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
14952,General Customers,7290.725218394653,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
12472,General Customers,7211.284038431045,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,22
12830,Noise / Uncategorised,7177.392877873872,High,0.36717900613157844,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,13
15358,General Customers,7096.225198358797,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,10
16019,General Customers,7084.780050954584,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
13488,General Customers,7007.369287451062,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
14849,General Customers,6838.957505290183,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,9
16240,Noise / Uncategorised,6716.026546599502,High,0.2733889913586468,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,16
16191,General Customers,6693.529106228837,High,0.0015929626660511921,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
14961,General Customers,6613.078510185079,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
17716,General Customers,6610.760725874003,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
12627,Noise / Uncategorised,6479.584855500676,High,0.3662906409437053,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,11
15044,General Customers,6458.601268304803,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
17183,Noise / Uncategorised,6450.043319944456,High,0.4100571345006068,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,10
13969,General Customers,6368.1646595980765,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
15601,General Customers,6355.01588093745,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
14049,General Customers,6325.3983930758295,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,28
12567,General Customers,6276.835468131761,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,26
14936,General Customers,6226.560511415844,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,27
15093,General Customers,6077.329971745606,High,0.0015929626660511921,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
17173,Noise / Uncategorised,6045.302646401597,High,0.3312669840250899,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,9
16713,General Customers,6012.4080239774285,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
12705,General Customers,5982.629454991656,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,22
17017,General Customers,5929.97929245201,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
12949,General Customers,5929.321913225964,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
13178,General Customers,5843.790954899464,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
12583,General Customers,5833.607710543918,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
16923,General Customers,5791.463269960543,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
16161,General Customers,5776.7873968861095,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,9
16558,General Customers,5756.9334055106465,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
16814,General Customers,5736.07111952012,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,10
17338,General Customers,5698.45776563791,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,22
12474,General Customers,5679.655618727361,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
15738,General Customers,5582.106107774604,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,10
18225,General Customers,5553.953232885801,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
14426,General Customers,5530.403767812099,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,22
16258,General Customers,5520.365175426765,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,24
18223,General Customers,5480.90101811412,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
18226,General Customers,5460.460627888885,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,14
12683,General Customers,5444.722662408245,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,21
13097,General Customers,5432.139912090534,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
14110,General Customers,5383.562106628256,High,0.00035976677376034803,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
14299,General Customers,5307.989473812257,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
13668,General Customers,5283.966712320115,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
15023,General Customers,5281.337791865315,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
16523,General Customers,5259.99001082966,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
17858,General Customers,5225.039987391479,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
15465,General Customers,5215.7265875841285,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
15194,General Customers,5156.073473347583,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
13050,General Customers,5152.879329867096,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
13013,General Customers,5132.0728386486635,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
12437,General Customers,5131.9474114801815,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
12882,Noise / Uncategorised,5125.196737167866,High,0.3514067720335873,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,7
15218,General Customers,5106.91501410916,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
15144,General Customers,5102.481379794729,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
12438,Noise / Uncategorised,5065.597196089803,High,0.28395400638538,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,38
12783,General Customers,5026.182024694304,High,0.10721544794089595,Low,Engagement / category promotion,Email,Seasonal category promotion,3,7
16265,General Customers,5020.781454430481,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
14040,General Customers,4993.426851956374,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
14415,General Customers,4993.226365420681,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
12524,General Customers,4990.380987923251,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,23
14739,General Customers,4978.658936192581,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
12473,General Customers,4960.596302372314,High,0.1410158698975223,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
17364,General Customers,4944.084040648525,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
14251,Noise / Uncategorised,4943.50476393323,High,0.28658059280383974,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,7
13418,General Customers,4901.997233174103,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,14
13004,General Customers,4879.470813542501,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
15290,General Customers,4869.908162120153,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
12481,General Customers,4867.482795440363,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,23
17044,General Customers,4857.847937237381,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,35
13576,General Customers,4807.72110711845,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
15113,Noise / Uncategorised,4784.673699099342,High,0.27286554618801145,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,9
15874,General Customers,4770.40551410382,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
15555,General Customers,4735.10087165448,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
14432,General Customers,4706.505925923751,High,0.13379043566045698,Low,Engagement / category promotion,Email,Seasonal category promotion,3,8
17131,General Customers,4640.066333278415,High,0.13024056885156413,Low,Engagement / category promotion,Email,Seasonal category promotion,3,8
17652,General Customers,4636.399804947859,High,0.00035976677376034803,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
17086,General Customers,4625.169341154178,High,0.09197056229422924,Low,Engagement / category promotion,Email,Seasonal category promotion,3,6
12668,General Customers,4611.764970516071,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,40
13985,General Customers,4585.28060070491,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
14796,General Customers,4572.798927919074,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
17809,General Customers,4572.460067014446,High,0.0049262959993845255,Low,Engagement / category promotion,Email,Seasonal category promotion,3,22
16379,General Customers,4562.313412894389,High,0.18519317808944558,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
17049,General Customers,4553.787650469218,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
14060,General Customers,4533.754725588383,High,0.00035976677376034803,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
16985,General Customers,4504.349790612213,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
15981,General Customers,4485.940514386616,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
17434,General Customers,4470.248595324012,High,0.12598845896927502,Low,Engagement / category promotion,Email,Seasonal category promotion,3,7
18229,General Customers,4440.843624540556,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
16327,General Customers,4387.721157770788,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,27
15505,Noise / Uncategorised,4374.472647041226,High,0.34321185981808466,Medium,Standard newsletter,Email,"General newsletter, no targeted offer",3,12
12431,General Customers,4341.6120343572165,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
13949,General Customers,4332.811633058076,High,0.24664015898150482,Low,Engagement / category promotion,Email,Seasonal category promotion,3,9
14292,General Customers,4330.496256906942,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,23
12637,General Customers,4326.94847032746,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,24
14422,General Customers,4319.352272974445,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,23
13018,General Customers,4284.980924286865,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
15296,General Customers,4281.333993940269,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,32
15570,General Customers,4247.3077324835685,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
15249,General Customers,4245.000866919802,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
14329,General Customers,4233.043216108401,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,28
16782,General Customers,4191.055376541563,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
14944,General Customers,4177.067215798074,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
12839,General Customers,4172.925598135196,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
15719,General Customers,4141.23025320337,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,14
13735,General Customers,4116.597709728756,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,32
14085,General Customers,4116.001690094395,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
14146,General Customers,4104.1133812917915,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,34
15034,General Customers,4096.675082326514,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,24
15805,General Customers,4093.6050909202545,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,14
14390,General Customers,4083.736457441323,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
14755,General Customers,4082.632677742087,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
13599,General Customers,4068.8620994224434,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,13
16701,General Customers,4063.746696791624,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
13267,General Customers,4051.864522673247,High,0.00035976677376034803,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
17160,General Customers,4047.4031824488197,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,25
15547,General Customers,4034.8474297139765,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
15150,General Customers,4006.592758426861,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,24
15955,General Customers,3959.1812528401024,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
15298,General Customers,3951.0552009367543,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
12490,General Customers,3948.4477570368554,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,21
15727,General Customers,3926.905645779561,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,27
13756,General Customers,3926.176410596269,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,19
13327,General Customers,3912.37305547479,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
17730,General Customers,3910.372901722185,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
14395,General Customers,3907.640582344477,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
13999,General Customers,3903.771718172939,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
16767,General Customers,3883.839839076492,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,22
13209,General Customers,3882.6950370859417,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,30
16131,General Customers,3879.5192146689415,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,34
13174,General Customers,3858.278314627452,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,36
16303,General Customers,3839.2731037953645,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,52
14004,General Customers,3829.335446370299,High,0.0015929626660511921,Low,Engagement / category promotion,Email,Seasonal category promotion,3,21
17426,General Customers,3820.186639735629,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,30
14135,General Customers,3809.467721270298,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,18
12747,General Customers,3808.944571276876,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
13555,General Customers,3795.260862918941,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,28
16700,General Customers,3745.313157551754,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
16401,General Customers,3740.0420086185536,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,14
17613,General Customers,3728.0276180288784,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,12
13269,General Customers,3726.234999957192,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
16186,General Customers,3717.068813924165,High,0.00040508323097436673,Low,Engagement / category promotion,Email,Seasonal category promotion,3,16
16722,General Customers,3702.7899126897673,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,20
13047,General Customers,3701.452202478283,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
14709,General Customers,3700.1154634896825,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,17
15260,General Customers,3675.9492265955837,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,15
13523,General Customers,3675.514033477781,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,37
13448,General Customers,3663.2891310879213,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,33
13758,General Customers,3649.0450384057785,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,29
17365,General Customers,3638.5239176932655,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,27
15867,General Customers,3631.0315457241036,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,14
18041,General Customers,3625.6454968956577,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
16550,General Customers,3623.3776670351904,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,21
17576,General Customers,3603.040985399005,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
16818,General Customers,3602.3629254224848,High,0.018531603658018446,Low,Engagement / category promotion,Email,Seasonal category promotion,3,11
12359,General Customers,3587.4345841223712,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,41
13381,General Customers,3586.493215444914,High,0.0,Low,Engagement / category promotion,Email,Seasonal category promotion,3,35
17602,General Customers,3564.7125695731875,High,4.531645721401871e-05,Low,Engagement / category promotion,Email,Seasonal category promotion,3,26
